384__name_3__describes_14	a1m-fragment01	subj-obj	VBZ	NN	This clever name , with its neat evocation of new and old , describes a concept which was developed in Sweden and is spreading to rural areas across the world . 	1.0
384__concept_16__spreading_24	a1m-fragment01	acl:relcl	VBG	NN	This clever name , with its neat evocation of new and old , describes a concept which was developed in Sweden and is spreading to rural areas across the world . 	1.0
388__users_13__bogged_17	a1m-fragment01	acl	VBN	NNS	Mr Dobbs , who is chairman of Telecottages UK , warns possible users not to get bogged down with the technology : ‘ The equipment is a tool to overcome what needs to be done . 	0.5
388__technology_21__bogged_17	a1m-fragment01	nmod	VBN	NN	Mr Dobbs , who is chairman of Telecottages UK , warns possible users not to get bogged down with the technology : ‘ The equipment is a tool to overcome what needs to be done . 	1.0
388__tool_28__overcome_30	a1m-fragment01	acl	VB	NN	Mr Dobbs , who is chairman of Telecottages UK , warns possible users not to get bogged down with the technology : ‘ The equipment is a tool to overcome what needs to be done . 	0.5
390__publicity_35__material_36	a1m-fragment01	compound	NN	NN	He reckons there are no shortages of possible uses — farmers can use it to do their accounts , women with child-care responsibilities can work in their own time on the word processors , publicity material for local craftsmen can be produced and so on . 	0.5
390__craftsmen_39__material_36	a1m-fragment01	nmod	NN	NNS	He reckons there are no shortages of possible uses — farmers can use it to do their accounts , women with child-care responsibilities can work in their own time on the word processors , publicity material for local craftsmen can be produced and so on . 	0.0
390__produced_42__material_36	a1m-fragment01	nsubjpass	NN	VBN	He reckons there are no shortages of possible uses — farmers can use it to do their accounts , women with child-care responsibilities can work in their own time on the word processors , publicity material for local craftsmen can be produced and so on . 	0.5
390__material_36__produced_42	a1m-fragment01	nsubjpass	VBN	NN	He reckons there are no shortages of possible uses — farmers can use it to do their accounts , women with child-care responsibilities can work in their own time on the word processors , publicity material for local craftsmen can be produced and so on . 	0.0
392__countries_20__world_19	a1m-fragment01	compound	NN	NNS	So far about 100 have been established , mainly in Scandinavia but also in Japan and several third world countries . 	0.0
393__network_3__expands_4	a1m-fragment01	nsubj	VBZ	NN	As the network expands , so do the uses . 	1.0
395__immediate_25__impact_2	a1m-fragment01	nsubj	NN	JJ	The impact , according to Henning Albrechsten , president of Telecottages International who has been involved in their development since the outset , was immediate . 	0.5
395__impact_2__immediate_25	a1m-fragment01	nsubj	JJ	NN	The impact , according to Henning Albrechsten , president of Telecottages International who has been involved in their development since the outset , was immediate . 	1.0
395__president_9__immediate_25	a1m-fragment01	nsubj	JJ	NN	The impact , according to Henning Albrechsten , president of Telecottages International who has been involved in their development since the outset , was immediate . 	0.0
396__meetings_5__holding_3	a1m-fragment01	dobj	VBG	NNS	‘ By holding open meetings for children and having the telecottage above the local store , people of all walks of life came in - small-scale entrepreneurs and their spouses , shop assistants , craftspeople and children . 	2.0
396__children_7__holding_3	a1m-fragment01	nmod	VBG	NNS	‘ By holding open meetings for children and having the telecottage above the local store , people of all walks of life came in - small-scale entrepreneurs and their spouses , shop assistants , craftspeople and children . 	0.0
396__walks_20__holding_3	a1m-fragment01	advcl	VBG	VBZ	‘ By holding open meetings for children and having the telecottage above the local store , people of all walks of life came in - small-scale entrepreneurs and their spouses , shop assistants , craftspeople and children . 	0.0
396__people_17__holding_3	a1m-fragment01	reln-subj	VBG	NNS	‘ By holding open meetings for children and having the telecottage above the local store , people of all walks of life came in - small-scale entrepreneurs and their spouses , shop assistants , craftspeople and children . 	0.0
396__people_17__walks_20	a1m-fragment01	nsubj	VBZ	NNS	‘ By holding open meetings for children and having the telecottage above the local store , people of all walks of life came in - small-scale entrepreneurs and their spouses , shop assistants , craftspeople and children . 	1.0
396__holding_3__walks_20	a1m-fragment01	advcl	VBZ	VBG	‘ By holding open meetings for children and having the telecottage above the local store , people of all walks of life came in - small-scale entrepreneurs and their spouses , shop assistants , craftspeople and children . 	0.0
396__life_22__walks_20	a1m-fragment01	nmod	VBZ	NN	‘ By holding open meetings for children and having the telecottage above the local store , people of all walks of life came in - small-scale entrepreneurs and their spouses , shop assistants , craftspeople and children . 	2.0
400__advanced_3__plan_6	a1m-fragment01	nsubj	NN	JJ	The most advanced is a plan for five in the north of Scotland which will be funded by the Highlands and Islands Development Board and British Telecom . 	0.5
402__-orientated_6__business_5	a1m-fragment01	compound	NN	JJ	‘ Two would be business -orientated and three would be community-orientated and located in schools . 	0.5
403__skills_12__sharing_11	a1m-fragment01	amod	VBG	NNS	We are most interested in the idea of networking , sharing skills such as translation and using them for distance learning . ’ 	0.5
404__handling_15__capable_13	a1m-fragment01	advcl	JJ	VBG	Telephone cables in the region are being upgraded to ensure they are capable of handling faxes . 	0.0
404__capable_13__handling_15	a1m-fragment01	advcl	VBG	JJ	Telephone cables in the region are being upgraded to ensure they are capable of handling faxes . 	0.0
404__faxes_16__handling_15	a1m-fragment01	dobj	VBG	NNS	Telephone cables in the region are being upgraded to ensure they are capable of handling faxes . 	0.5
405__unlikely_5__allies_6	a1m-fragment01	amod	NNS	JJ	Mr Dobbs 's more unlikely allies are the Women 's Institutes . 	0.0
410__prizes_29__branches_33	a1m-fragment01	nmod	NNS	NNS	He is working on a scheme with the National Federation of WI to organise a competition to celebrate next year 's 75th anniversary by offering 10 telecottages as prizes for its 9,000 branches and he is hoping the WI will establish a pilot telecottage near its college in Denman , Oxfordshire . 	0.5
413__telecottage_11__takes_6	a1m-fragment01	nmod	VBZ	NN	Henning Albrechsten reckons that it takes three years for a telecottage to be able to function without subsidy . 	0.0
413__telecottage_11__able_14	a1m-fragment01	acl	JJ	NN	Henning Albrechsten reckons that it takes three years for a telecottage to be able to function without subsidy . 	0.5
413__function_16__able_14	a1m-fragment01	xcomp	JJ	VB	Henning Albrechsten reckons that it takes three years for a telecottage to be able to function without subsidy . 	0.0
414__economies_7__mixed_6	a1m-fragment01	amod	JJ	NNS	In Scandinavia , with their mixed economies , money is always available , after a bit of persuasion , from both local and central government . 	1.0
414__available_12__bit_16	a1m-fragment01	nmod	NN	JJ	In Scandinavia , with their mixed economies , money is always available , after a bit of persuasion , from both local and central government . 	0.0
414__persuasion_18__bit_16	a1m-fragment01	nmod	NN	NN	In Scandinavia , with their mixed economies , money is always available , after a bit of persuasion , from both local and central government . 	1.0
414__money_9__bit_16	a1m-fragment01	subj-obj	NN	NN	In Scandinavia , with their mixed economies , money is always available , after a bit of persuasion , from both local and central government . 	0.0
414__available_12__central_24	a1m-fragment01	nmod	JJ	JJ	In Scandinavia , with their mixed economies , money is always available , after a bit of persuasion , from both local and central government . 	0.0
415__regime_7__tight_5	a1m-fragment01	amod	JJ	NN	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	1.5
415__government_17__reluctance_14	a1m-fragment01	nmod	NN	NN	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	1.0
415__makes_24__reluctance_14	a1m-fragment01	nsubj	NN	VBZ	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	1.0
415__regime_7__reluctance_14	a1m-fragment01	subj-obj	NN	NN	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	0.0
415__government_17__central_16	a1m-fragment01	amod	JJ	NN	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	1.0
415__makes_24__central_16	a1m-fragment01	reln-obj	JJ	VBZ	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	0.0
415__regime_7__central_16	a1m-fragment01	subj-obj	JJ	NN	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	0.0
415__regime_7__makes_24	a1m-fragment01	nsubj	VBZ	NN	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	0.5
415__reluctance_14__makes_24	a1m-fragment01	nsubj	VBZ	NN	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	0.5
415__central_16__makes_24	a1m-fragment01	reln-obj	VBZ	JJ	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	0.0
415__seek_28__sector_33	a1m-fragment01	nmod	NN	VB	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	0.0
415__private_32__sector_33	a1m-fragment01	amod	NN	JJ	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	0.5
415__funds_29__sector_33	a1m-fragment01	reln-obj	NN	NNS	In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector . 	0.0
416__government_3__support_4	a1m-fragment01	compound	NN	NN	The only government support so far has been a recommendation by the Rural Development Commission , part of the Department of the Environment , to establish a pilot scheme . 	0.5
416__recommendation_10__support_4	a1m-fragment01	nsubj	NN	NN	The only government support so far has been a recommendation by the Rural Development Commission , part of the Department of the Environment , to establish a pilot scheme . 	0.0
417__typically_9__response_12	a1m-fragment01	advmod	NN	RB	Mr Dobbs sighs : ‘ This is a typically British bureaucratic response . 	0.0
417__British_10__response_12	a1m-fragment01	amod	NN	JJ	Mr Dobbs sighs : ‘ This is a typically British bureaucratic response . 	1.0
417__bureaucratic_11__response_12	a1m-fragment01	amod	NN	JJ	Mr Dobbs sighs : ‘ This is a typically British bureaucratic response . 	1.0
420__private_4__sector_5	a1m-fragment01	amod	NN	JJ	As for the private sector , while BT may be happy to provide pump priming for five telecottages in the north of Scotland , it is not about to bankroll a nationwide network . 	0.5
420__provide_13__happy_11	a1m-fragment01	xcomp	JJ	VB	As for the private sector , while BT may be happy to provide pump priming for five telecottages in the north of Scotland , it is not about to bankroll a nationwide network . 	0.0
420__priming_15__pump_14	a1m-fragment01	compound	NN	NN	As for the private sector , while BT may be happy to provide pump priming for five telecottages in the north of Scotland , it is not about to bankroll a nationwide network . 	1.5
420__provide_13__priming_15	a1m-fragment01	dobj	NN	VB	As for the private sector , while BT may be happy to provide pump priming for five telecottages in the north of Scotland , it is not about to bankroll a nationwide network . 	0.0
420__telecottages_18__priming_15	a1m-fragment01	nmod	NN	NNS	As for the private sector , while BT may be happy to provide pump priming for five telecottages in the north of Scotland , it is not about to bankroll a nationwide network . 	1.0
420__pump_14__priming_15	a1m-fragment01	compound	NN	NN	As for the private sector , while BT may be happy to provide pump priming for five telecottages in the north of Scotland , it is not about to bankroll a nationwide network . 	0.0
420__network_33__bankroll_30	a1m-fragment01	dobj	VB	NN	As for the private sector , while BT may be happy to provide pump priming for five telecottages in the north of Scotland , it is not about to bankroll a nationwide network . 	0.5
422__bringing_9__stake_5	a1m-fragment01	acl	NN	VBG	There is more at stake here than just bringing boxes of sophisticated equipment to remote areas . 	0.0
422__equipment_13__sophisticated_12	a1m-fragment01	amod	JJ	NN	There is more at stake here than just bringing boxes of sophisticated equipment to remote areas . 	1.0
423__business_11__runs_6	a1m-fragment01	dobj	VBZ	NN	As Mr Dobbs , who runs a country house restoration business from his home in Micheldever , Hampshire , says : ‘ Villages are good places to live and work . 	1.0
423__home_14__runs_6	a1m-fragment01	nmod	VBZ	NN	As Mr Dobbs , who runs a country house restoration business from his home in Micheldever , Hampshire , says : ‘ Villages are good places to live and work . 	0.0
423__runs_6__business_11	a1m-fragment01	dobj	NN	VBZ	As Mr Dobbs , who runs a country house restoration business from his home in Micheldever , Hampshire , says : ‘ Villages are good places to live and work . 	0.5
423__country_8__business_11	a1m-fragment01	compound	NN	NN	As Mr Dobbs , who runs a country house restoration business from his home in Micheldever , Hampshire , says : ‘ Villages are good places to live and work . 	0.0
423__house_9__business_11	a1m-fragment01	compound	NN	NN	As Mr Dobbs , who runs a country house restoration business from his home in Micheldever , Hampshire , says : ‘ Villages are good places to live and work . 	0.0
423__restoration_10__business_11	a1m-fragment01	compound	NN	NN	As Mr Dobbs , who runs a country house restoration business from his home in Micheldever , Hampshire , says : ‘ Villages are good places to live and work . 	0.0
424__institution_6__fantastic_5	a1m-fragment01	amod	JJ	NN	The village is a fantastic institution and they make people happier . ’ 	0.5
424__village_2__fantastic_5	a1m-fragment01	subj-obj	JJ	NN	The village is a fantastic institution and they make people happier . ’ 	0.0
425__villages_3__dying_5	a1m-fragment01	nsubj	VBG	NNS	But the villages are dying , becoming suburbs or dormitories where few people work but many sleep . 	2.0
425__becoming_7__dying_5	a1m-fragment01	xcomp	VBG	VBG	But the villages are dying , becoming suburbs or dormitories where few people work but many sleep . 	0.0
425__becoming_7__dormitories_10	a1m-fragment01	xcomp	NNS	VBG	But the villages are dying , becoming suburbs or dormitories where few people work but many sleep . 	0.5
426__mid-Sixties_18__fell_11	a1m-fragment01	nmod	VBD	NNS	Employment in agriculture , still the main rural industry , fell from over a million in the mid-Sixties to under 100,000 now . 	0.0
427__telecottages_4__aim_2	a1m-fragment01	nmod	NN	NNS	The aim of telecottages is to create well-paid , flexible employment which will provide new jobs and make existing rural industries more competitive . 	1.0
427__employment_11__flexible_10	a1m-fragment01	amod	JJ	NN	The aim of telecottages is to create well-paid , flexible employment which will provide new jobs and make existing rural industries more competitive . 	1.5
428__wages_5__emphasis_2	a1m-fragment01	nmod	NN	NNS	The emphasis on high wages is important . 	0.5
430__impact_5__wider_4	a1m-fragment01	amod	JJR	NN	There is a wider impact , too . 	1.0
430__wider_4__impact_5	a1m-fragment01	amod	NN	JJR	There is a wider impact , too . 	1.0
431__abstract_2__talk_3	a1m-fragment01	amod	NN	JJ	The abstract talk of commuting by rail or road being replaced by information technology finds a concrete expression in the idea of telecottages . 	1.0
431__commuting_5__talk_3	a1m-fragment01	acl	NN	VBG	The abstract talk of commuting by rail or road being replaced by information technology finds a concrete expression in the idea of telecottages . 	0.0
431__rail_7__talk_3	a1m-fragment01	subj-obj	NN	NN	The abstract talk of commuting by rail or road being replaced by information technology finds a concrete expression in the idea of telecottages . 	0.0
431__commuting_5__replaced_11	a1m-fragment01	xcomp	VBN	VBG	The abstract talk of commuting by rail or road being replaced by information technology finds a concrete expression in the idea of telecottages . 	1.0
431__technology_14__replaced_11	a1m-fragment01	nmod	VBN	NN	The abstract talk of commuting by rail or road being replaced by information technology finds a concrete expression in the idea of telecottages . 	1.0
431__expression_18__concrete_17	a1m-fragment01	amod	JJ	NN	The abstract talk of commuting by rail or road being replaced by information technology finds a concrete expression in the idea of telecottages . 	2.0
432__people_2__overcome_3	a1m-fragment01	nsubj	VBP	NNS	Once people overcome their fears about computers and begin to use them in telecottages , they acquire their own equipment . 	0.0
432__fears_5__overcome_3	a1m-fragment01	dobj	VBP	NNS	Once people overcome their fears about computers and begin to use them in telecottages , they acquire their own equipment . 	0.5
432__acquire_17__overcome_3	a1m-fragment01	advcl	VBP	VBP	Once people overcome their fears about computers and begin to use them in telecottages , they acquire their own equipment . 	0.0
434__opportunity_16__overcome_18	a1m-fragment01	acl	VB	NN	Henning Albrechsten says : ‘ Modern information technology has given people in remote regions the opportunity to overcome their worst handicap ; their distance from the centres of learning and development . ’ 	0.0
434__handicap_21__overcome_18	a1m-fragment01	dobj	VB	NN	Henning Albrechsten says : ‘ Modern information technology has given people in remote regions the opportunity to overcome their worst handicap ; their distance from the centres of learning and development . ’ 	0.0
434__people_11__overcome_18	a1m-fragment01	reln-subj	VB	NNS	Henning Albrechsten says : ‘ Modern information technology has given people in remote regions the opportunity to overcome their worst handicap ; their distance from the centres of learning and development . ’ 	0.0
434__overcome_18__handicap_21	a1m-fragment01	dobj	NN	VB	Henning Albrechsten says : ‘ Modern information technology has given people in remote regions the opportunity to overcome their worst handicap ; their distance from the centres of learning and development . ’ 	1.0
434__worst_20__handicap_21	a1m-fragment01	amod	NN	JJS	Henning Albrechsten says : ‘ Modern information technology has given people in remote regions the opportunity to overcome their worst handicap ; their distance from the centres of learning and development . ’ 	0.5
434__people_11__handicap_21	a1m-fragment01	subj-obj	NN	NNS	Henning Albrechsten says : ‘ Modern information technology has given people in remote regions the opportunity to overcome their worst handicap ; their distance from the centres of learning and development . ’ 	0.5
434__distance_24__centres_27	a1m-fragment01	nmod	NNS	NN	Henning Albrechsten says : ‘ Modern information technology has given people in remote regions the opportunity to overcome their worst handicap ; their distance from the centres of learning and development . ’ 	0.0
434__learning_29__centres_27	a1m-fragment01	nmod	NNS	NN	Henning Albrechsten says : ‘ Modern information technology has given people in remote regions the opportunity to overcome their worst handicap ; their distance from the centres of learning and development . ’ 	1.0
434__development_31__centres_27	a1m-fragment01	nmod	NNS	NN	Henning Albrechsten says : ‘ Modern information technology has given people in remote regions the opportunity to overcome their worst handicap ; their distance from the centres of learning and development . ’ 	1.0
435__communities_9__strengthening_7	a1m-fragment01	dobj	VBG	NNS	He sees them as not only strengthening small communities , but also as actually beginning to reverse the population flows from the countryside to the towns . 	1.5
435__beginning_15__reverse_17	a1m-fragment01	xcomp	VB	VBG	He sees them as not only strengthening small communities , but also as actually beginning to reverse the population flows from the countryside to the towns . 	0.5
435__actually_14__reverse_17	a1m-fragment01	reln-obj	VB	RB	He sees them as not only strengthening small communities , but also as actually beginning to reverse the population flows from the countryside to the towns . 	0.0
435__population_19__flows_20	a1m-fragment01	nsubj	VBZ	NN	He sees them as not only strengthening small communities , but also as actually beginning to reverse the population flows from the countryside to the towns . 	1.0
435__countryside_23__flows_20	a1m-fragment01	nmod	VBZ	NN	He sees them as not only strengthening small communities , but also as actually beginning to reverse the population flows from the countryside to the towns . 	0.0
436__onset_15__revolution_18	a1m-fragment01	nmod	NN	NN	Britain , with its growing traffic problems , seems an ideal place for the onset of this revolution . 	0.5
1107__concept_5__spread_7	a3p-fragment09	nsubj	VB	NN	And although the supertram concept will spread through major cities during the next decade , Blackpool will still be alone in its use of traditional double-deckers . 	1.0
1107__cities_10__spread_7	a3p-fragment09	nmod	VB	NNS	And although the supertram concept will spread through major cities during the next decade , Blackpool will still be alone in its use of traditional double-deckers . 	0.0
1107__decade_14__spread_7	a3p-fragment09	nmod	VB	NN	And although the supertram concept will spread through major cities during the next decade , Blackpool will still be alone in its use of traditional double-deckers . 	0.0
1108__enjoys_9__heart_14	a3p-fragment09	nmod	NN	VBZ	The churches built on wool : Angela Lambert enjoys the riches at the heart of East Anglia 	0.0
1108__riches_11__heart_14	a3p-fragment09	reln-obj	NN	NNS	The churches built on wool : Angela Lambert enjoys the riches at the heart of East Anglia 	1.5
1116__air_18__preserve_15	a3p-fragment09	dobj	VB	NN	Lavenham and Long Melford , for example , have no telegraph poles , to preserve the timeless air that pervades them . 	1.0
1116__preserve_15__air_18	a3p-fragment09	dobj	NN	VB	Lavenham and Long Melford , for example , have no telegraph poles , to preserve the timeless air that pervades them . 	0.5
1116__timeless_17__air_18	a3p-fragment09	amod	NN	JJ	Lavenham and Long Melford , for example , have no telegraph poles , to preserve the timeless air that pervades them . 	2.0
1116__pervades_20__air_18	a3p-fragment09	acl:relcl	NN	VBZ	Lavenham and Long Melford , for example , have no telegraph poles , to preserve the timeless air that pervades them . 	1.0
1116__air_18__pervades_20	a3p-fragment09	acl:relcl	VBZ	NN	Lavenham and Long Melford , for example , have no telegraph poles , to preserve the timeless air that pervades them . 	1.0
1119__commuters_12__market_16	a3p-fragment09	appos	NN	NNS	Most of East Anglia 's prosperity today is due to City commuters , the second-homes market and tourism . 	0.0
1119__second-homes_15__market_16	a3p-fragment09	amod	NN	JJ	Most of East Anglia 's prosperity today is due to City commuters , the second-homes market and tourism . 	0.0
1119__due_9__market_16	a3p-fragment09	reln-obj	NN	JJ	Most of East Anglia 's prosperity today is due to City commuters , the second-homes market and tourism . 	0.5
1120__directly_23__looking_22	a3p-fragment09	advmod	VBG	RB	The ideal hotel from which to explore is Dedham Hall , set among tall trees in the Vale of Dedham , looking directly across towards Dedham church on one side and Flatford Mill on the other : both painted by Constable . 	0.0
1120__church_27__looking_22	a3p-fragment09	nmod	VBG	NN	The ideal hotel from which to explore is Dedham Hall , set among tall trees in the Vale of Dedham , looking directly across towards Dedham church on one side and Flatford Mill on the other : both painted by Constable . 	0.0
1121__hotel_2__lies_3	a3p-fragment09	nsubj	VBZ	NN	The hotel lies in five acres of fields and garden , and the Slingos , who own it , make the most of their beautiful surroundings by running painting courses for about £200 a week ( including breakfast and dinner ) , or £90 for a long weekend . 	1.5
1121__acres_6__lies_3	a3p-fragment09	nmod	VBZ	NNS	The hotel lies in five acres of fields and garden , and the Slingos , who own it , make the most of their beautiful surroundings by running painting courses for about £200 a week ( including breakfast and dinner ) , or £90 for a long weekend . 	0.0
1121__courses_30__running_28	a3p-fragment09	dobj	VBG	NNS	The hotel lies in five acres of fields and garden , and the Slingos , who own it , make the most of their beautiful surroundings by running painting courses for about £200 a week ( including breakfast and dinner ) , or £90 for a long weekend . 	0.5
1121__running_28__courses_30	a3p-fragment09	dobj	NNS	VBG	The hotel lies in five acres of fields and garden , and the Slingos , who own it , make the most of their beautiful surroundings by running painting courses for about £200 a week ( including breakfast and dinner ) , or £90 for a long weekend . 	1.0
1121__painting_29__courses_30	a3p-fragment09	compound	NNS	NN	The hotel lies in five acres of fields and garden , and the Slingos , who own it , make the most of their beautiful surroundings by running painting courses for about £200 a week ( including breakfast and dinner ) , or £90 for a long weekend . 	0.0
1122__months_16__couple_14	a3p-fragment09	nmod	NN	NNS	These are so popular that you will need to book at least a couple of months in advance . 	0.5
1122__book_10__couple_14	a3p-fragment09	reln-obj	NN	NN	These are so popular that you will need to book at least a couple of months in advance . 	0.0
1122__months_16__advance_18	a3p-fragment09	nmod	NN	NNS	These are so popular that you will need to book at least a couple of months in advance . 	1.0
1127__house_6__run_7	a3p-fragment09	acl	VBN	NN	It is a rambling Tudor house run by John and Margaret Parker , whose breakfast room and drawing room look out over a wonderful walled garden , beyond which fields of grazing cows stretch down to the river . 	1.0
1127__drawing_18__look_20	a3p-fragment09	nsubj	VB	VBG	It is a rambling Tudor house run by John and Margaret Parker , whose breakfast room and drawing room look out over a wonderful walled garden , beyond which fields of grazing cows stretch down to the river . 	0.0
1127__stretch_34__look_20	a3p-fragment09	dep	VB	VBP	It is a rambling Tudor house run by John and Margaret Parker , whose breakfast room and drawing room look out over a wonderful walled garden , beyond which fields of grazing cows stretch down to the river . 	0.0
1127__garden_26__look_20	a3p-fragment09	nmod	VB	NN	It is a rambling Tudor house run by John and Margaret Parker , whose breakfast room and drawing room look out over a wonderful walled garden , beyond which fields of grazing cows stretch down to the river . 	0.0
1127__fields_30__look_20	a3p-fragment09	nmod	VB	NNS	It is a rambling Tudor house run by John and Margaret Parker , whose breakfast room and drawing room look out over a wonderful walled garden , beyond which fields of grazing cows stretch down to the river . 	0.0
1127__look_20__stretch_34	a3p-fragment09	dep	VBP	VB	It is a rambling Tudor house run by John and Margaret Parker , whose breakfast room and drawing room look out over a wonderful walled garden , beyond which fields of grazing cows stretch down to the river . 	0.0
1127__river_38__stretch_34	a3p-fragment09	nmod	VBP	NN	It is a rambling Tudor house run by John and Margaret Parker , whose breakfast room and drawing room look out over a wonderful walled garden , beyond which fields of grazing cows stretch down to the river . 	0.5
1129__hands_3__changed_2	a3p-fragment09	dobj	VBD	NNS	It changed hands recently and is now run by Stephen and Janet Errington . 	1.0
1129__recently_4__changed_2	a3p-fragment09	advmod	VBD	RB	It changed hands recently and is now run by Stephen and Janet Errington . 	0.5
1129__changed_2__hands_3	a3p-fragment09	dobj	NNS	VBD	It changed hands recently and is now run by Stephen and Janet Errington . 	1.0
1129__recently_4__hands_3	a3p-fragment09	reln-obj	NNS	RB	It changed hands recently and is now run by Stephen and Janet Errington . 	0.0
1130__orange_14__deep_13	a3p-fragment09	amod	JJ	NN	After dinner there , when the moon was full and low and deep orange , we walked up the road from the hotel to Long Melford church . 	2.0
1131__cat_17__greeted_25	a3p-fragment09	nsubj	VBD	NN	Its vast walls of flint and glass and Gothic tracery were brilliantly floodlit and the churchyard cat , sleek and black as tar , greeted us querulously and led us right round the church and through the gravestones at the back , glimmering and pale in the moonlight . 	0.5
1131__querulously_27__greeted_25	a3p-fragment09	advmod	VBD	RB	Its vast walls of flint and glass and Gothic tracery were brilliantly floodlit and the churchyard cat , sleek and black as tar , greeted us querulously and led us right round the church and through the gravestones at the back , glimmering and pale in the moonlight . 	1.5
1131__greeted_25__querulously_27	a3p-fragment09	advmod	RB	VBD	Its vast walls of flint and glass and Gothic tracery were brilliantly floodlit and the churchyard cat , sleek and black as tar , greeted us querulously and led us right round the church and through the gravestones at the back , glimmering and pale in the moonlight . 	1.0
1131__cat_17__querulously_27	a3p-fragment09	reln-subj	RB	NN	Its vast walls of flint and glass and Gothic tracery were brilliantly floodlit and the churchyard cat , sleek and black as tar , greeted us querulously and led us right round the church and through the gravestones at the back , glimmering and pale in the moonlight . 	1.0
1131__round_32__led_29	a3p-fragment09	dep	VBD	VBP	Its vast walls of flint and glass and Gothic tracery were brilliantly floodlit and the churchyard cat , sleek and black as tar , greeted us querulously and led us right round the church and through the gravestones at the back , glimmering and pale in the moonlight . 	0.0
1131__walls_3__led_29	a3p-fragment09	nsubj	VBD	NNS	Its vast walls of flint and glass and Gothic tracery were brilliantly floodlit and the churchyard cat , sleek and black as tar , greeted us querulously and led us right round the church and through the gravestones at the back , glimmering and pale in the moonlight . 	0.0
1131__gravestones_38__led_29	a3p-fragment09	dep	VBD	NNS	Its vast walls of flint and glass and Gothic tracery were brilliantly floodlit and the churchyard cat , sleek and black as tar , greeted us querulously and led us right round the church and through the gravestones at the back , glimmering and pale in the moonlight . 	0.0
1131__floodlit_13__pale_45	a3p-fragment09	advcl	NN	JJ	Its vast walls of flint and glass and Gothic tracery were brilliantly floodlit and the churchyard cat , sleek and black as tar , greeted us querulously and led us right round the church and through the gravestones at the back , glimmering and pale in the moonlight . 	0.0
1133__churches_8__commemorate_10	a3p-fragment09	acl:relcl	VBP	NNS	Long Melford is one of the wool churches that commemorate the wealth of East Anglia in the fifteenth and sixteenth centuries . 	0.5
1133__fifteenth_18__commemorate_10	a3p-fragment09	nmod	VBP	NN	Long Melford is one of the wool churches that commemorate the wealth of East Anglia in the fifteenth and sixteenth centuries . 	0.0
1133__centuries_21__commemorate_10	a3p-fragment09	nmod	VBP	NNS	Long Melford is one of the wool churches that commemorate the wealth of East Anglia in the fifteenth and sixteenth centuries . 	0.0
1133__wealth_12__commemorate_10	a3p-fragment09	dobj	VBP	NN	Long Melford is one of the wool churches that commemorate the wealth of East Anglia in the fifteenth and sixteenth centuries . 	0.5
1137__moving_6__deeply_5	a3p-fragment09	advmod	RB	VBG	The much-thumbed book is deeply moving , and sets the tone for a walk round this glorious building , which has seen the christenings , marriages and burials of the folk of the village for more than 600 years . 	1.0
1137__book_3__moving_6	a3p-fragment09	nsubj	VBG	NN	The much-thumbed book is deeply moving , and sets the tone for a walk round this glorious building , which has seen the christenings , marriages and burials of the folk of the village for more than 600 years . 	0.0
1137__deeply_5__moving_6	a3p-fragment09	advmod	VBG	RB	The much-thumbed book is deeply moving , and sets the tone for a walk round this glorious building , which has seen the christenings , marriages and burials of the folk of the village for more than 600 years . 	1.0
1137__book_3__sets_9	a3p-fragment09	nsubj	VBZ	NN	The much-thumbed book is deeply moving , and sets the tone for a walk round this glorious building , which has seen the christenings , marriages and burials of the folk of the village for more than 600 years . 	0.5
1137__tone_11__sets_9	a3p-fragment09	dobj	VBZ	NN	The much-thumbed book is deeply moving , and sets the tone for a walk round this glorious building , which has seen the christenings , marriages and burials of the folk of the village for more than 600 years . 	1.0
1137__round_15__sets_9	a3p-fragment09	nmod	VBZ	NN	The much-thumbed book is deeply moving , and sets the tone for a walk round this glorious building , which has seen the christenings , marriages and burials of the folk of the village for more than 600 years . 	0.0
